,year,month,day,hour,Number of rides,normlzed
1314,2015,2,24,18,28645,1.6115336974978134
1315,2015,2,24,19,28966,1.65476675295486
1316,2015,2,24,20,28829,1.6363152619965566
1317,2015,2,24,21,28561,1.600220374574474
1318,2015,2,24,22,25115,1.1361047698860551
1319,2015,2,24,23,18822,0.2885483275458868
1320,2015,2,25,0,11720,-0.6679661891392993
1321,2015,2,25,1,6391,-1.385688782692574
1322,2015,2,25,2,4101,-1.6941115147693238
1323,2015,2,25,3,2721,-1.8799732485098977
1324,2015,2,25,4,2526,-1.9062363195819354
1325,2015,2,25,5,4409,-1.6526293307170796
1326,2015,2,25,6,12716,-0.5338225030482763
1327,2015,2,25,7,22514,0.7857958065097993
1328,2015,2,25,8,25777,1.225264529115229
1329,2015,2,25,9,24031,0.9901090312086768
1330,2015,2,25,10,21328,0.6260624614255089
1331,2015,2,25,11,20762,0.5498322141087227
1332,2015,2,25,12,21465,0.6445139523838123
1333,2015,2,25,13,21151,0.602223673837044
1334,2015,2,25,14,22560,0.7919911976344851
1335,2015,2,25,15,21503,0.6496318841824658
1336,2015,2,25,16,17436,0.10187849931078849
1337,2015,2,25,17,21824,0.6928649396395123
1338,2015,2,25,18,27209,1.418129748475013
1339,2015,2,25,19,29026,1.6628476979001023
1340,2015,2,25,20,28197,1.5511959752400037
1341,2015,2,25,21,28163,1.5466167731043665
1342,2015,2,25,22,26145,1.2748276581127156
1343,2015,2,25,23,20558,0.5223570012948987
1344,2015,2,26,0,13321,-0.4523396415170826
1345,2015,2,26,1,7672,-1.2131606081116497
1346,2015,2,26,2,4773,-1.6036049313826093
1347,2015,2,26,3,3223,-1.81236267580137
1348,2015,2,26,4,2801,-1.8691986552495745
1349,2015,2,26,5,4560,-1.6322922859382196
1350,2015,2,26,6,12901,-0.508906256133779
1351,2015,2,26,7,23333,0.8961007050123574
1352,2015,2,26,8,26604,1.3366468869438195
1353,2015,2,26,9,25160,1.1421654785949868
1354,2015,2,26,10,21886,0.7012152494162628
1355,2015,2,26,11,21592,0.6616186191845752
1356,2015,2,26,12,22459,0.7783882736433272
1357,2015,2,26,13,22901,0.8379179014066125
1358,2015,2,26,14,23575,0.9286938496248349
1359,2015,2,26,15,22219,0.7460644938623577
1360,2015,2,26,16,17847,0.1572329721856986
1361,2015,2,26,17,22633,0.8018230139845299
1362,2015,2,26,18,28161,1.5463474082728583
1363,2015,2,26,19,30389,1.8464198305728576
1364,2015,2,26,20,30419,1.850460303045479
1365,2015,2,26,21,29840,1.7724791843238903
1366,2015,2,26,22,28184,1.5494451038352013
1367,2015,2,26,23,25279,1.1581926860697176
1368,2015,2,27,0,17371,0.09312414228677594
1369,2015,2,27,1,11160,-0.7433883419615612
1370,2015,2,27,2,7087,-1.2919498213277627
1371,2015,2,27,3,4897,-1.5869043118291084
1372,2015,2,27,4,3925,-1.7178156199420345
1373,2015,2,27,5,5192,-1.547172999181667
1374,2015,2,27,6,12397,-0.5767861936738148
1375,2015,2,27,7,22016,0.7187239634642878
1376,2015,2,27,8,25409,1.1757014001177426
1377,2015,2,27,9,24419,1.042365808521244
1378,2015,2,27,10,21170,0.6047826397363707
1379,2015,2,27,11,21485,0.647207600698893
1380,2015,2,27,12,22317,0.7592633706062536
1381,2015,2,27,13,21868,0.6987909659326901
1382,2015,2,27,14,23050,0.8579855813539643
1383,2015,2,27,15,21214,0.6107086660295484
1384,2015,2,27,16,17561,0.11871380128004339
1385,2015,2,27,17,22576,0.7941461162865497
1386,2015,2,27,18,28192,1.5505225631612336
1387,2015,2,27,19,31768,2.0321468818976776
1388,2015,2,27,20,30834,1.906353505583405
1389,2015,2,27,21,30062,1.802378680621287
1390,2015,2,27,22,31007,1.9296535635088539
1391,2015,2,27,23,30045,1.8000890795534683
1392,2015,2,28,0,27103,1.403853412405085
1393,2015,2,28,1,22850,0.8310490982031565
1394,2015,2,28,2,18455,0.2391198809641544
1395,2015,2,28,3,13803,-0.38742271712363574
1396,2015,2,28,4,8720,-1.0720134364014169
1397,2015,2,28,5,4452,-1.6468379868396559
1398,2015,2,28,6,5439,-1.5139064424904192
1399,2015,2,28,7,7317,-1.2609728657043338
1400,2015,2,28,8,11891,-0.6449354960453586
1401,2015,2,28,9,17186,0.0682078953722787
1402,2015,2,28,10,20669,0.5373067494435971
1403,2015,2,28,11,23673,0.9418927263687307
1404,2015,2,28,12,25215,1.149573011461459
1405,2015,2,28,13,25028,1.1243873997154537
1406,2015,2,28,14,24292,1.0252611417204809
1407,2015,2,28,15,24039,0.9911864905347091
1408,2015,2,28,16,21363,0.6307763459769002
1409,2015,2,28,17,23930,0.9765061072175187
1410,2015,2,28,18,29674,1.7501219033087196
1411,2015,2,28,19,31065,1.937465143622588
1412,2015,2,28,20,27218,1.4193418902167996
1413,2015,2,28,21,26702,1.3498457636877152
1414,2015,2,28,22,29202,1.6865518030728133
1415,2015,2,28,23,30351,1.8413018987742042
1416,2015,3,1,0,28858,1.6402210520534237
1417,2015,3,1,1,25471,1.1840517098944932
1418,2015,3,1,2,21871,0.6991950131799521
1419,2015,3,1,3,16537,-0.01920099245209271
1420,2015,3,1,4,10644,-0.8128844684906454
1421,2015,3,1,5,4755,-1.606029214866182
1422,2015,3,1,6,4782,-1.602392789640823
1423,2015,3,1,7,5675,-1.482121392372466
1424,2015,3,1,8,8816,-1.059083924489029
1425,2015,3,1,9,13707,-0.4003522290360235
1426,2015,3,1,10,18406,0.23252044259220647
1427,2015,3,1,11,21870,0.6990603307641982
1428,2015,3,1,12,24781,1.091120843024206
1429,2015,3,1,13,26039,1.2605513220427873
1430,2015,3,1,14,21962,0.7114511130135697
1431,2015,3,1,15,16763,0.011237233508320137
1432,2015,3,1,16,13833,-0.3833822446510146
1433,2015,3,1,17,15322,-0.18284012759325027
1434,2015,3,1,18,17594,0.12315832099992667
1435,2015,3,1,19,16624,-0.007483622281491306
1436,2015,3,1,20,15013,-0.2244569940612484
1437,2015,3,1,21,13821,-0.3849984336400631
1438,2015,3,1,22,12450,-0.5696480256388508
1439,2015,3,1,23,9673,-0.9436610941878175
1440,2015,3,2,0,7294,-1.2640705612666767
1441,2015,3,2,1,4445,-1.6477807637499342
1442,2015,3,2,2,2904,-1.8553263664269086
1443,2015,3,2,3,1994,-1.9778873647630841
1444,2015,3,2,4,2367,-1.9276508236868275
1445,2015,3,2,5,4593,-1.6278477662183364
1446,2015,3,2,6,11283,-0.7268224048238144
1447,2015,3,2,7,18432,0.2360221854018115
1448,2015,3,2,8,20983,0.5795970279903654
1449,2015,3,2,9,20436,0.505925746572906
1450,2015,3,2,10,19549,0.38646244379907324
1451,2015,3,2,11,20076,0.4574400769014519
1452,2015,3,2,12,18704,0.2726558024869101
1453,2015,3,2,13,17943,0.17016248409808635
1454,2015,3,2,14,19148,0.3324547950817035
1455,2015,3,2,15,20009,0.44841635504593125
1456,2015,3,2,16,18050,0.18457350258376853
1457,2015,3,2,17,22282,0.7545494860548623
1458,2015,3,2,18,26994,1.3891730290878948
1459,2015,3,2,19,26506,1.3234480101999235
1460,2015,3,2,20,25001,1.1207509744900948
1461,2015,3,2,21,24033,0.9903783960401848
1462,2015,3,2,22,20726,0.5449836471415773
1463,2015,3,2,23,14796,-0.2536830782798749
1464,2015,3,3,0,9140,-1.0154468217847203
1465,2015,3,3,1,5258,-1.5382839597419002
1466,2015,3,3,2,3330,-1.7979516573156877
1467,2015,3,3,3,2145,-1.9575503199842244
1468,2015,3,3,4,2115,-1.9615907924568454
1469,2015,3,3,5,3978,-1.7106774519070704
1470,2015,3,3,6,11917,-0.6414337532357536
1471,2015,3,3,7,21283,0.6200017527165771
1472,2015,3,3,8,24497,1.052871036950059
1473,2015,3,3,9,22694,0.8100386413455264
1474,2015,3,3,10,19963,0.44222096392124544
1475,2015,3,3,11,19897,0.43333192448147884
1476,2015,3,3,12,20772,0.5511790382662631
1477,2015,3,3,13,20223,0.4772383920172956
1478,2015,3,3,14,22120,0.7327309347027079
1479,2015,3,3,15,21066,0.5907756684979506
1480,2015,3,3,16,15880,-0.10768733960249643
1481,2015,3,3,17,17589,0.12248490892115647
1482,2015,3,3,18,20860,0.5630310908526186
1483,2015,3,3,19,22700,0.8108467358400506
1484,2015,3,3,20,25009,1.121828433816127
1485,2015,3,3,21,25152,1.1410880192689545
1486,2015,3,3,22,22682,0.8084224523564779
1487,2015,3,3,23,17421,0.0998582630744779
1488,2015,3,4,0,10729,-0.8014364631515521
1489,2015,3,4,1,5815,-1.4632658541669006
1490,2015,3,4,2,3574,-1.7650891478717023
1491,2015,3,4,3,2337,-1.9316912961594488
1492,2015,3,4,4,2370,-1.9272467764395653
1493,2015,3,4,5,4371,-1.657747262515733
1494,2015,3,4,6,12576,-0.5526780412538418
1495,2015,3,4,7,22239,0.7487581421774385
1496,2015,3,4,8,25591,1.2002135997849779
1497,2015,3,4,9,24757,1.0878884650461091
1498,2015,3,4,10,21526,0.6527295797448086
1499,2015,3,4,11,20007,0.44814699021442317
1500,2015,3,4,12,20617,0.5303032638243871
1501,2015,3,4,13,20189,0.4726591898816583
1502,2015,3,4,14,21953,0.7102389712717834
1503,2015,3,4,15,20334,0.49218814016599394
1504,2015,3,4,16,16257,-0.056912068863223676
1505,2015,3,4,17,20648,0.5344784187127622
1506,2015,3,4,18,26542,1.328296577167069
1507,2015,3,4,19,28484,1.589849828561413
1508,2015,3,4,20,30006,1.7948364653390607
1509,2015,3,4,21,28830,1.6364499444123106
1510,2015,3,4,22,25832,1.2326720619817013
1511,2015,3,4,23,20175,0.47077363606110173
1512,2015,3,5,0,13091,-0.4833165971405116
1513,2015,3,5,1,7657,-1.2151808443479604
1514,2015,3,5,2,4792,-1.6010459654832827
1515,2015,3,5,3,3082,-1.8313528964226895
1516,2015,3,5,4,2807,-1.8683905607550504
1517,2015,3,5,5,4201,-1.6806432731939198
1518,2015,3,5,6,11383,-0.7133541632484105
1519,2015,3,5,7,20515,0.5165656574174751
1520,2015,3,5,8,21902,0.7033701680683273
1521,2015,3,5,9,19827,0.42390415537869613
1522,2015,3,5,10,17577,0.12086871993210802
1523,2015,3,5,11,17026,0.04665870885163244
1524,2015,3,5,12,17291,0.0823495490264528
1525,2015,3,5,13,15259,-0.19132511978575475
1526,2015,3,5,14,16180,-0.06728261487628469
1527,2015,3,5,15,17106,0.05743330211195557
1528,2015,3,5,16,13316,-0.4530130535958528
1529,2015,3,5,17,16191,-0.06580110830299025
1530,2015,3,5,18,21089,0.5938733640602936
1531,2015,3,5,19,23119,0.867278668040993
1532,2015,3,5,20,22519,0.7864692185885696
1533,2015,3,5,21,21422,0.6387226085063885
1534,2015,3,5,22,20324,0.4908413160084536
1535,2015,3,5,23,18759,0.2800633353533823
1536,2015,3,6,0,14568,-0.28439066907179583
1537,2015,3,6,1,9440,-0.9750420970585086
1538,2015,3,6,2,6725,-1.3407048558307249
1539,2015,3,6,3,4392,-1.6549189317848982
1540,2015,3,6,4,3819,-1.7320919560119628
1541,2015,3,6,5,4934,-1.581921062446209
1542,2015,3,6,6,11422,-0.708101549034003
1543,2015,3,6,7,18646,0.26484422237317584
1544,2015,3,6,8,22093,0.7290945094773489
1545,2015,3,6,9,22400,0.7704420111138388
1546,2015,3,6,10,21180,0.6061294638939111
1547,2015,3,6,11,21183,0.6065335111411732
1548,2015,3,6,12,20299,0.4874742556146026
1549,2015,3,6,13,19928,0.43750707936985406
1550,2015,3,6,14,21202,0.6090924770405
1551,2015,3,6,15,18836,0.2904338813664433
1552,2015,3,6,16,14788,-0.2547605376059072
1553,2015,3,6,17,18630,0.26268930372111127
1554,2015,3,6,18,24702,1.080480932179637
1555,2015,3,6,19,28951,1.6527465167185493
1556,2015,3,6,20,29857,1.774768785391709
1557,2015,3,6,21,29580,1.73746175622784
1558,2015,3,6,22,29960,1.7886410742143748
1559,2015,3,6,23,29307,1.7006934567269874
1560,2015,3,7,0,27086,1.4015638113372664
1561,2015,3,7,1,22728,0.8146178434811637
1562,2015,3,7,2,18716,0.2742719914759586
1563,2015,3,7,3,14274,-0.3239872993034833
1564,2015,3,7,4,9277,-0.996995330826417
1565,2015,3,7,5,4587,-1.6286558607128607
1566,2015,3,7,6,5799,-1.4654207728189652
1567,2015,3,7,7,7871,-1.186358807376596
1568,2015,3,7,8,12697,-0.5363814689476031
1569,2015,3,7,9,18058,0.18565096190980085
1570,2015,3,7,10,21610,0.6640429026681479
1571,2015,3,7,11,23935,0.977179519296289
1572,2015,3,7,12,25291,1.159808875058766
1573,2015,3,7,13,25983,1.253009106760561
1574,2015,3,7,14,25321,1.1638493475313871
1575,2015,3,7,15,24333,1.0307831207663964
1576,2015,3,7,16,21639,0.6679486927250151
1577,2015,3,7,17,24236,1.0177189264382547
1578,2015,3,7,18,29548,1.7331519189237108
1579,2015,3,7,19,30915,1.9172627812594822
1580,2015,3,7,20,26733,1.3540209185760905
1581,2015,3,7,21,25698,1.21462461827066
1582,2015,3,7,22,28330,1.5691087365352911
1583,2015,3,7,23,29581,1.737596438643594
1584,2015,3,8,0,27604,1.4713293026978587
1585,2015,3,8,1,24813,1.0954306803283353
1586,2015,3,8,2,157,-2.225298962503254
1587,2015,3,8,3,22170,0.7394650554904099
1588,2015,3,8,4,15534,-0.15428745545339398
1589,2015,3,8,5,7586,-1.2247432958664972
1590,2015,3,8,6,5265,-1.5373411828316221
1591,2015,3,8,7,6364,-1.389325207917933
1592,2015,3,8,8,8874,-1.0512723443752947
1593,2015,3,8,9,13281,-0.4577269381472442
1594,2015,3,8,10,18096,0.19076889370845435
1595,2015,3,8,11,20980,0.5791929807431032
1596,2015,3,8,12,23180,0.8754942954019894
1597,2015,3,8,13,23747,0.9518592251345296
1598,2015,3,8,14,23302,0.8919255501239822
1599,2015,3,8,15,21290,0.6209445296268554
1600,2015,3,8,16,19147,0.33232011266594946
1601,2015,3,8,17,20694,0.5406738098374481
1602,2015,3,8,18,22033,0.7210135645321065
1603,2015,3,8,19,21830,0.6936730341340366
1604,2015,3,8,20,19018,0.31494608103367844
1605,2015,3,8,21,17962,0.1727214499974131
1606,2015,3,8,22,16188,-0.06620515555025237
1607,2015,3,8,23,12802,-0.522239815293429
1608,2015,3,9,0,8538,-1.096525636068652
1609,2015,3,9,1,5177,-1.5491932354179776
1610,2015,3,9,2,3302,-1.8017227649568008
1611,2015,3,9,3,2272,-1.9404456531834613
1612,2015,3,9,4,2727,-1.8791651540153735
1613,2015,3,9,5,4675,-1.6168038081265053
1614,2015,3,9,6,11784,-0.6593465145310409
1615,2015,3,9,7,19757,0.4144763862759134
1616,2015,3,9,8,23391,0.9039122851260917
1617,2015,3,9,9,22241,0.7490275070089466
1618,2015,3,9,10,19006,0.31332989204462997
1619,2015,3,9,11,18495,0.24450717759431595
1620,2015,3,9,12,18876,0.2958211779966049
1621,2015,3,9,13,18525,0.24854765006693713
1622,2015,3,9,14,19619,0.39589021290185594
1623,2015,3,9,15,19975,0.4438371529102939
1624,2015,3,9,16,17419,0.09958889824296982
1625,2015,3,9,17,20654,0.5352865132072865
1626,2015,3,9,18,25613,1.2031766129315666
1627,2015,3,9,19,25878,1.238867453106387
1628,2015,3,9,20,24296,1.025799871383497
1629,2015,3,9,21,23196,0.877649214054054
1630,2015,3,9,22,19775,0.4169006697594861
1631,2015,3,9,23,16818,0.01864476637479229
1632,2015,3,10,0,9593,-0.9544356874481406
1633,2015,3,10,1,5932,-1.447508011523678
1634,2015,3,10,2,3656,-1.754045189779871
1635,2015,3,10,3,2531,-1.905562907503165
1636,2015,3,10,4,2388,-1.9248224929559927
1637,2015,3,10,5,4125,-1.6908791367912268
1638,2015,3,10,6,11331,-0.7203576488676205
1639,2015,3,10,7,20705,0.5421553164107424
1640,2015,3,10,8,24299,1.0262039186307592
1641,2015,3,10,9,22982,0.8488271770826896
1642,2015,3,10,10,20437,0.50606042898866
1643,2015,3,10,11,19460,0.37447570879696374
1644,2015,3,10,12,20478,0.5115824080345756
1645,2015,3,10,13,19276,0.34969414429822054
1646,2015,3,10,14,21430,0.6398000678324208
1647,2015,3,10,15,20109,0.46188459662133513
1648,2015,3,10,16,16186,-0.06647452038176045
1649,2015,3,10,17,19582,0.39090696351895654
1650,2015,3,10,18,24602,1.067012690604233
1651,2015,3,10,19,26368,1.3048618368258662
1652,2015,3,10,20,27674,1.4807570718006413
1653,2015,3,10,21,27340,1.4357731449387923
1654,2015,3,10,22,24585,1.0647230895364144
1655,2015,3,10,23,18880,0.29635990765962106
1656,2015,3,11,0,11753,-0.663521669419416
1657,2015,3,11,1,6583,-1.3598297588677986
1658,2015,3,11,2,3992,-1.708791898086514
1659,2015,3,11,3,2733,-1.8783570595208492
1660,2015,3,11,4,2672,-1.8865726868818455
1661,2015,3,11,5,4303,-1.6669056667870077
1662,2015,3,11,6,11570,-0.6881685515024052
1663,2015,3,11,7,21496,0.6486891072721874
1664,2015,3,11,8,24721,1.0830398980789637
1665,2015,3,11,9,23328,0.8954272929335872
1666,2015,3,11,10,20328,0.4913800456714697
1667,2015,3,11,11,20207,0.475083473365231
1668,2015,3,11,12,20582,0.5255893792729956
1669,2015,3,11,13,19898,0.4334666068972329
1670,2015,3,11,14,20893,0.5674756105725018
1671,2015,3,11,15,20109,0.46188459662133513
1672,2015,3,11,16,16535,-0.01947035728360079
1673,2015,3,11,17,20938,0.5735363192814336
1674,2015,3,11,18,24942,1.1128047119606064
1675,2015,3,11,19,27481,1.4547633655601118
1676,2015,3,11,20,27893,1.510252520850776
1677,2015,3,11,21,27701,1.4843934970260004
1678,2015,3,11,22,26320,1.2983970808696723
1679,2015,3,11,23,21388,0.6341434063707513
1680,2015,3,12,0,14685,-0.2686328264285732
1681,2015,3,12,1,8398,-1.1153811742742175
1682,2015,3,12,2,5313,-1.5308764268754282
1683,2015,3,12,3,3537,-1.7700723972546017
1684,2015,3,12,4,3210,-1.8141135472061725
1685,2015,3,12,5,4629,-1.622999199251191
1686,2015,3,12,6,11761,-0.6624442100933837
1687,2015,3,12,7,21834,0.6942117637970527
1688,2015,3,12,8,25335,1.1657349013519438
1689,2015,3,12,9,23656,0.9396031253009121
1690,2015,3,12,10,21706,0.6769724145805357
1691,2015,3,12,11,21626,0.6661978213202125
1692,2015,3,12,12,22821,0.8271433081462893
1693,2015,3,12,13,21694,0.6753562255914872
1694,2015,3,12,14,22745,0.8169074445489823
1695,2015,3,12,15,20690,0.5401350801744319
1696,2015,3,12,16,16547,-0.01785416829455232
1697,2015,3,12,17,20801,0.5550848283231302
1698,2015,3,12,18,27190,1.4155707825756865
1699,2015,3,12,19,29737,1.7586068955012242
1700,2015,3,12,20,29928,1.7843312369102455
1701,2015,3,12,21,29555,1.7340946958339891
1702,2015,3,12,22,28556,1.599546962495704
1703,2015,3,12,23,25765,1.2236483401261806
1704,2015,3,13,0,19189,0.3379767741276191
1705,2015,3,13,1,12124,-0.6135544931746675
1706,2015,3,13,2,7908,-1.1813755579936966
1707,2015,3,13,3,5584,-1.4943774922060835
1708,2015,3,13,4,4430,-1.6498009999862449
1709,2015,3,13,5,5324,-1.5293949203021338
1710,2015,3,13,6,11850,-0.6504574750912743
1711,2015,3,13,7,21290,0.6209445296268554
1712,2015,3,13,8,24688,1.0785953783590805
1713,2015,3,13,9,22970,0.8472109880936411
1714,2015,3,13,10,20900,0.5684183874827802
1715,2015,3,13,11,21166,0.6042439100733545
1716,2015,3,13,12,21858,0.6974441417751497
1717,2015,3,13,13,20304,0.4881476676933728
1718,2015,3,13,14,22324,0.7602061475165319
1719,2015,3,13,15,20321,0.4904372687611915
1720,2015,3,13,16,16777,0.013122787328876685
1721,2015,3,13,17,22030,0.7206095172848443
1722,2015,3,13,18,28452,1.5855399912572838
1723,2015,3,13,19,30852,1.9087777890669777
1724,2015,3,13,20,29739,1.7588762603327321
1725,2015,3,13,21,29039,1.6645985693049048
1726,2015,3,13,22,29138,1.6779321284645548
1727,2015,3,13,23,28679,1.6161128996334506
1728,2015,3,14,0,26602,1.3363775221123113
1729,2015,3,14,1,22811,0.8257964839887489
1730,2015,3,14,2,18799,0.28545063198354387
1731,2015,3,14,3,14566,-0.2846600339033039
1732,2015,3,14,4,9476,-0.9701935300913632
1733,2015,3,14,5,4564,-1.6317535562752035
1734,2015,3,14,6,5447,-1.5128289831643869
1735,2015,3,14,7,8013,-1.1672339043395226
1736,2015,3,14,8,12672,-0.539748529341454
1737,2015,3,14,9,18190,0.20342904078933402
1738,2015,3,14,10,21428,0.6395307030009127
1739,2015,3,14,11,23957,0.9801425324428779
1740,2015,3,14,12,26502,1.3229092805369074
1741,2015,3,14,13,24889,1.1056665439256423
1742,2015,3,14,14,23310,0.8930030094500145
1743,2015,3,14,15,22361,0.7651893968994313
1744,2015,3,14,16,20886,0.5665328336622236
1745,2015,3,14,17,23796,0.9584586635064776
1746,2015,3,14,18,27229,1.4208233967900938
1747,2015,3,14,19,29803,1.7674959349409907
1748,2015,3,14,20,27976,1.521431161358361
1749,2015,3,14,21,27486,1.455436777638882
1750,2015,3,14,22,27888,1.5095791087720059
1751,2015,3,14,23,27874,1.5076935549514492
1752,2015,3,15,0,27343,1.4361771921860544
1753,2015,3,15,1,24145,1.0054628266046373
1754,2015,3,15,2,20551,0.5214142243846205
1755,2015,3,15,3,15519,-0.15630769168970457
1756,2015,3,15,4,10085,-0.8881719388971534
1757,2015,3,15,5,4793,-1.6009112830675285
1758,2015,3,15,6,6235,-1.406699239550204
1759,2015,3,15,7,6697,-1.344475963471838
1760,2015,3,15,8,8366,-1.1196910115783467
1761,2015,3,15,9,12540,-0.5575266082209872
1762,2015,3,15,10,16882,0.027264440983050798
1763,2015,3,15,11,20608,0.5290911220826007
1764,2015,3,15,12,23393,0.9041816499575998
1765,2015,3,15,13,23743,0.9513204954715134
1766,2015,3,15,14,23243,0.8839792875944938
1767,2015,3,15,15,22268,0.7526639322343057
1768,2015,3,15,16,21007,0.5828294059684623
1769,2015,3,15,17,22039,0.7218216590266308
1770,2015,3,15,18,22471,0.7800044626323757
1771,2015,3,15,19,21497,0.6488237896879415
1772,2015,3,15,20,19763,0.4152844807704376
1773,2015,3,15,21,17772,0.14713179100414564
1774,2015,3,15,22,15646,-0.1392030248889416
1775,2015,3,15,23,12172,-0.6070897372184736
1776,2015,3,16,0,8839,-1.0559862289266861
1777,2015,3,16,1,5422,-1.516196043558238
1778,2015,3,16,2,3763,-1.739634171294189
1779,2015,3,16,3,2904,-1.8553263664269086
1780,2015,3,16,4,2952,-1.8488616104707147
1781,2015,3,16,5,4488,-1.6419894198725105
1782,2015,3,16,6,11184,-0.7401559639834643
1783,2015,3,16,7,18349,0.22484354489422623
1784,2015,3,16,8,21906,0.7039088977313435
1785,2015,3,16,9,21306,0.62309944827892
1786,2015,3,16,10,18314,0.22012966034283488
1787,2015,3,16,11,18027,0.18147580702142563
1788,2015,3,16,12,18254,0.2120487153975925
1789,2015,3,16,13,17994,0.17703128730154233
1790,2015,3,16,14,18753,0.27925524085885806
1791,2015,3,16,15,18163,0.19979261556397496
1792,2015,3,16,16,16653,-0.00357783222462417
1793,2015,3,16,17,19679,0.4039711578470983
1794,2015,3,16,18,24353,1.0334767690814772
1795,2015,3,16,19,24721,1.0830398980789637
1796,2015,3,16,20,23761,0.9537447789550861
1797,2015,3,16,21,21809,0.6908447034032017
1798,2015,3,16,22,18807,0.2865280913095762
1799,2015,3,16,23,14419,-0.30445834901914764
1800,2015,3,17,0,9283,-0.9961872363318928
1801,2015,3,17,1,5587,-1.4939734449588216
1802,2015,3,17,2,3445,-1.7824631795039734
1803,2015,3,17,3,2211,-1.9486612805444576
1804,2015,3,17,4,2316,-1.9345196268902836
1805,2015,3,17,5,3959,-1.7132364178063972
1806,2015,3,17,6,10789,-0.7933555182063098
1807,2015,3,17,7,19161,0.334205666486506
1808,2015,3,17,8,22584,0.7952235756125821
1809,2015,3,17,9,20977,0.5787889334958412
1810,2015,3,17,10,17395,0.09635652026487289
1811,2015,3,17,11,16235,-0.059875082009812536
1812,2015,3,17,12,16753,0.009890409350779745
1813,2015,3,17,13,17195,0.06942003711406505
1814,2015,3,17,14,18612,0.26026502023753856
1815,2015,3,17,15,18261,0.2129914923078708
1816,2015,3,17,16,16185,-0.06660920279751449
1817,2015,3,17,17,22322,0.7599367826850238
1818,2015,3,17,18,28525,1.5953718076073287
1819,2015,3,17,19,30351,1.8413018987742042
1820,2015,3,17,20,30483,1.8590799776537374
1821,2015,3,17,21,29580,1.73746175622784
1822,2015,3,17,22,27951,1.5180641009645102
1823,2015,3,17,23,23216,0.8803428623691348
1824,2015,3,18,0,15734,-0.12735097230258616
1825,2015,3,18,1,9259,-0.9994196143099897
1826,2015,3,18,2,5901,-1.451683166412053
1827,2015,3,18,3,4110,-1.6928993730275372
1828,2015,3,18,4,3426,-1.7850221454033002
1829,2015,3,18,5,4581,-1.6294639552073849
1830,2015,3,18,6,11777,-0.6602892914413191
1831,2015,3,18,7,20933,0.5728629072026634
1832,2015,3,18,8,25387,1.1727383869711538
1833,2015,3,18,9,24284,1.0241836823944486
1834,2015,3,18,10,21702,0.6764336849175195
1835,2015,3,18,11,21332,0.6266011910885251
1836,2015,3,18,12,21647,0.6690261520510474
1837,2015,3,18,13,21227,0.6124595374343509
1838,2015,3,18,14,21589,0.6612145719373131
1839,2015,3,18,15,20016,0.4493591319562095
1840,2015,3,18,16,17085,0.05460497138112075
1841,2015,3,18,17,21756,0.6837065353682377
1842,2015,3,18,18,27433,1.4482986096039179
1843,2015,3,18,19,29853,1.7742300557286927
1844,2015,3,18,20,28895,1.6452043014363231
1845,2015,3,18,21,28126,1.5416335237214671
1846,2015,3,18,22,26141,1.2742889284496994
1847,2015,3,18,23,20787,0.5531992745025737
1848,2015,3,19,0,13171,-0.4725420038801885
1849,2015,3,19,1,7725,-1.2060224400766857
1850,2015,3,19,2,4654,-1.61963213885734
1851,2015,3,19,3,2948,-1.849400340133731
1852,2015,3,19,4,2824,-1.8661009596872316
1853,2015,3,19,5,4424,-1.650609094480769
1854,2015,3,19,6,11705,-0.6699864253756099
1855,2015,3,19,7,20603,0.5284177100038305
1856,2015,3,19,8,24453,1.0469450106568812
1857,2015,3,19,9,23528,0.922363776084395
1858,2015,3,19,10,21607,0.6636388554208859
1859,2015,3,19,11,21936,0.7079493702039646
1860,2015,3,19,12,22194,0.7426974334685068
1861,2015,3,19,13,21974,0.7130673020026181
1862,2015,3,19,14,22361,0.7651893968994313
1863,2015,3,19,15,20431,0.5052523344941358
1864,2015,3,19,16,16553,-0.017046073800028084
1865,2015,3,19,17,21686,0.6742787662654549
1866,2015,3,19,18,27195,1.4162441946544566
1867,2015,3,19,19,29285,1.6977304435803984
1868,2015,3,19,20,29112,1.6744303856549496
1869,2015,3,19,21,29271,1.695844889759842
1870,2015,3,19,22,27441,1.4493760689299502
1871,2015,3,19,23,24823,1.0967775044858756
1872,2015,3,20,0,17782,0.14847861516168603
1873,2015,3,20,1,11136,-0.7466207199396582
1874,2015,3,20,2,7133,-1.285754430203077
1875,2015,3,20,3,4851,-1.5930997029537943
1876,2015,3,20,4,4139,-1.6889935829706701
1877,2015,3,20,5,4837,-1.5949852567743508
1878,2015,3,20,6,11428,-0.7072934545394788
1879,2015,3,20,7,19629,0.39723703705939634
1880,2015,3,20,8,23950,0.9791997555325995
1881,2015,3,20,9,23049,0.8578508989382103
1882,2015,3,20,10,20674,0.5379801615223673
1883,2015,3,20,11,20544,0.5204714474743422
1884,2015,3,20,12,21874,0.6995990604272143
1885,2015,3,20,13,21625,0.6660631389044586
1886,2015,3,20,14,22308,0.7580512288644673
1887,2015,3,20,15,20288,0.4859927490413082
1888,2015,3,20,16,16772,0.01244937525010649
1889,2015,3,20,17,21849,0.6962320000333633
1890,2015,3,20,18,27712,1.485875003599295
