,Year,Month,Day,Hour,temp,humidity,wind_speed,clouds_all,Morning,Afternoon,Evening,Night,Spring,Summer,Fall,Winter,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Snow,Thunderstorm,Number of rides,normlzed
2353,2015,4,9,2,3.71,88,5.1,90,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,5046,-1.5668366318817566
2354,2015,4,9,3,3.59,88,5.1,90,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3376,-1.7917562661910018
2355,2015,4,9,4,3.37,85,5.1,90,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3107,-1.8279858360288384
2356,2015,4,9,5,3.37,88,2.6,90,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4480,-1.6430668791985428
2357,2015,4,9,6,3.15,85,4.6,90,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11381,-0.7136235280799186
2358,2015,4,9,7,3.31,93,2.6,90,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20247,0.4804707699953926
2359,2015,4,9,8,3.41,86,3.6,90,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,24849,1.1002792472954808
2360,2015,4,9,9,3.47,85,3.1,90,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,24445,1.0458675513308489
2361,2015,4,9,10,3.83,80,3.1,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21892,0.7020233439107869
2362,2015,4,9,11,4.25,79,5.7,90,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21467,0.6447833172153203
2363,2015,4,9,12,4.71,75,3.6,90,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22962,0.8461335287676088
2364,2015,4,9,13,5.17,76,4.1,90,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22521,0.7867385834200776
2365,2015,4,9,14,5.05,75,5.7,90,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22969,0.8470763056778872
2366,2015,4,9,15,5.71,73,4.1,90,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21704,0.6767030497490276
2367,2015,4,9,16,5.93,73,2.1,90,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,17656,0.1315086307766771
2368,2015,4,9,17,6.05,72,5.1,90,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22343,0.7627651134158586
2369,2015,4,9,18,6.39,75,4.1,90,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,28106,1.5389398754063863
2370,2015,4,9,19,6.27,76,2.07,90,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,29502,1.7269565277990249
2371,2015,4,9,20,5.93,81,2.03,90,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,28982,1.6569216716069246
2372,2015,4,9,21,5.67,85,3.1,90,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,29044,1.665271981383675
2373,2015,4,9,22,5.27,88,2.6,90,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,27224,1.4201499847113237
2374,2015,4,9,23,5.27,88,2.6,90,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,24652,1.073746811391935
2375,2015,4,10,0,5.27,88,2.6,90,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,18551,0.25204939287654216
2376,2015,4,10,1,4.79,92,3.6,90,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,11556,-0.6900541053229617
2377,2015,4,10,2,4.91,92,3.6,90,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7443,-1.244002881319325
2378,2015,4,10,3,4.79,89,3.1,90,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5026,-1.5695302801968374
2379,2015,4,10,4,4.51,93,4.6,90,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4122,-1.6912831840384888
2380,2015,4,10,5,4.79,92,1.5,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4837,-1.5949852567743508
2381,2015,4,10,6,4.83,93,2.1,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11862,-0.6488412861022258
2382,2015,4,10,7,4.83,93,4.6,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19683,0.4045098875101145
2383,2015,4,10,8,4.97,86,1.5,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24233,1.0173148791909927
2384,2015,4,10,9,5.29,92,1.5,90,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23605,0.9327343220974559
2385,2015,4,10,10,5.76,91,1.27,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21293,0.6213485768741175
2386,2015,4,10,11,6.59,92,2.09,90,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21123,0.5984525661959309
2387,2015,4,10,12,7.61,88,2.84,90,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21722,0.6791273332326003
2388,2015,4,10,13,8.25,89,3.21,90,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20827,0.5585865711327352
2389,2015,4,10,14,9.37,86,2.1,90,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22553,0.7910484207242069
2390,2015,4,10,15,10.57,87,2.6,90,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20994,0.5810785345636598
2391,2015,4,10,16,11.65,81,7.7,90,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18412,0.2333285370867307
2392,2015,4,10,17,11.93,82,3.69,90,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22948,0.8442479749470523
2393,2015,4,10,18,12.3,76,5.1,90,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,28056,1.5322057546186842
2394,2015,4,10,19,12.91,80,2.6,75,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,29477,1.7235894674051742
2395,2015,4,10,20,13.04,82,4.6,75,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,27393,1.4429113129737563
2396,2015,4,10,21,13.47,80,3.1,90,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,26817,1.3653342414994298
2397,2015,4,10,22,13.41,81,4.1,20,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,27564,1.4659420060676969
2398,2015,4,10,23,12.81,82,3.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,27980,1.5219698910213773
2399,2015,4,11,0,12.81,80,2.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,26130,1.272807421876405
2400,2015,4,11,1,13.27,68,4.6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,22461,0.7786576384748353
2401,2015,4,11,2,12.81,63,4.6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,18762,0.2804673826006444
2402,2015,4,11,3,12.47,58,2.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,13794,-0.3886348588654221
2403,2015,4,11,4,12.15,58,2.6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,8824,-1.0580064651629968
2404,2015,4,11,5,11.15,56,3.6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4244,-1.6748519293164958
2405,2015,4,11,6,10.39,50,3.6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5437,-1.5141758073219274
2406,2015,4,11,7,10.71,48,3.1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7531,-1.2321508287329694
2407,2015,4,11,8,12.71,50,4.6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12001,-0.6301204303124143
2408,2015,4,11,9,13.61,44,5.56,20,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16234,-0.060009764425566575
2409,2015,4,11,10,13.47,39,5.1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19443,0.37218610772914507
2410,2015,4,11,11,13.93,38,4.1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21741,0.681686299131927
2411,2015,4,11,12,14.06,36,5.1,40,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23158,0.8725312822554006
2412,2015,4,11,13,14.03,34,5.1,20,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23045,0.8573121692751942
2413,2015,4,11,14,13.81,33,5.1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21834,0.6942117637970527
2414,2015,4,11,15,14.27,32,4.1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21408,0.6368370546858321
2415,2015,4,11,16,13.81,32,5.1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,18866,0.2944743538390645
2416,2015,4,11,17,13.59,30,5.7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21981,0.7140100789128965
2417,2015,4,11,18,13.03,31,5.1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,26848,1.3695093963878051
2418,2015,4,11,19,12.17,32,5.1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27736,1.489107381577392
2419,2015,4,11,20,11.07,34,2.6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27028,1.393752231223532
2420,2015,4,11,21,9.83,40,1.5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27206,1.417725701227751
2421,2015,4,11,22,9.01,41,2.6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,28388,1.576920316649025
2422,2015,4,11,23,8.37,43,4.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,29630,1.7441958770155421
2423,2015,4,12,0,7.71,45,3.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,28093,1.537189004001584
2424,2015,4,12,1,7.37,45,1.5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,24670,1.0761710948755077
2425,2015,4,12,2,6.93,46,3.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,21538,0.6543457687338571
2426,2015,4,12,3,6.95,48,2.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,16265,-0.05583460953719136
2427,2015,4,12,4,6.71,48,2.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,10044,-0.8936939179430691
2428,2015,4,12,5,5.95,50,2.1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4419,-1.6512825065595391
2429,2015,4,12,6,5.73,48,2.1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4670,-1.6174772202052754
2430,2015,4,12,7,6.37,52,1.92,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6176,-1.4146455020796924
2431,2015,4,12,8,7.93,48,3.6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8789,-1.062720349714388
2432,2015,4,12,9,9.59,45,2.1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13315,-0.4531477360116069
2433,2015,4,12,10,11.27,42,1.61,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17365,0.09231604779225172
2434,2015,4,12,11,13.05,32,1.18,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20165,0.4694268119035613
2435,2015,4,12,12,14.69,25,1.33,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,22211,0.7449870345363254
2436,2015,4,12,13,15.93,24,1.5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21543,0.6550191808126273
2437,2015,4,12,14,16.49,23,3.6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21508,0.6503052962612359
2438,2015,4,12,15,18.37,19,1.5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20497,0.5141413739339024
2439,2015,4,12,16,17.22,20,2.1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19270,0.3488860498036963
2440,2015,4,12,17,15.83,30,3.1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20051,0.4540730165076009
2441,2015,4,12,18,14.83,30,1.5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21065,0.5906409860821966
2442,2015,4,12,19,13.73,33,2.65,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20787,0.5531992745025737
2443,2015,4,12,20,11.61,44,2.1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19523,0.3829607009894682
2444,2015,4,12,21,10.61,52,2.6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16942,0.035345385928293144
2445,2015,4,12,22,10.71,54,2.71,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15638,-0.1402804842149739
2446,2015,4,12,23,10.41,60,2.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,12798,-0.5227785449564452
2447,2015,4,13,0,9.82,60,2.71,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,8939,-1.0425179873512822
2448,2015,4,13,1,10.36,42,3.6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5032,-1.5687221857023133
2449,2015,4,13,2,10.04,44,2.6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3276,-1.805224507766406
2450,2015,4,13,3,9.48,46,2.6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2176,-1.953375165095849
2451,2015,4,13,4,8.72,47,2.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2554,-1.9024652119408223
2452,2015,4,13,5,8.5,47,2.1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4393,-1.6547842493691445
2453,2015,4,13,6,8.26,47,1.82,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11529,-0.6936905305483207
2454,2015,4,13,7,8.83,51,1.44,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19359,0.3608727848058058
2455,2015,4,13,8,9.81,50,1.82,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,22282,0.7545494860548623
2456,2015,4,13,9,11.59,41,1.5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20524,0.5177777991592614
2457,2015,4,13,10,13.48,34,2.65,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17959,0.17231740275015098
2458,2015,4,13,11,15.83,30,2.6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17682,0.13501037358628212
2459,2015,4,13,12,16.93,32,1.5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17989,0.17635787522277213
2460,2015,4,13,13,17.05,40,4.09,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17604,0.12450514515746705
2461,2015,4,13,14,18.15,35,2.1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19570,0.3892907745299081
2462,2015,4,13,15,18.83,39,2.6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19460,0.3744757087969637
2463,2015,4,13,16,19.27,35,2.6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17745,0.14349536577878658
2464,2015,4,13,17,18.71,38,2.6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20972,0.5781155214170709
2465,2015,4,13,18,18.59,41,5.1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,24845,1.0997405176324646
2466,2015,4,13,19,17.91,42,3.6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,24327,1.0299750262718723
2467,2015,4,13,20,17.48,42,2.1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23562,0.9269429782200324
2468,2015,4,13,21,16.36,46,3.1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,22544,0.7898362789824205
2469,2015,4,13,22,15.26,49,2.1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,18809,0.28679745614108426
2470,2015,4,13,23,14.92,49,2.6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,14026,-0.357388538410485
2471,2015,4,14,0,14.6,57,2.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,9471,-0.9708669421701334
2472,2015,4,14,1,14.48,64,2.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5557,-1.4980139174314426
2473,2015,4,14,2,14.24,64,2.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3332,-1.7976822924841798
2474,2015,4,14,3,13.8,69,2.6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2210,-1.948795962960212
2475,2015,4,14,4,14.38,69,3.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2136,-1.9587624617260109
2476,2015,4,14,5,14.7,69,3.1,90,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3879,-1.7240110110667204
2477,2015,4,14,6,14.8,72,2.1,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11557,-0.6899194229072078
2478,2015,4,14,7,15.24,72,2.6,90,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21115,0.5973751068698986
2479,2015,4,14,8,15.03,69,2.32,90,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,25030,1.1246567645469618
2480,2015,4,14,9,13.25,68,2.78,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22191,0.7422933862212446
2481,2015,4,14,10,13.49,69,3.6,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19850,0.42700185094103904
2482,2015,4,14,11,13.49,61,2.23,90,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19050,0.3192559183378077
2483,2015,4,14,12,14.25,57,2.18,90,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,19571,0.3894254569456621
2484,2015,4,14,13,15.93,47,2.1,90,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,19553,0.3870011734620894
2485,2015,4,14,14,17.17,39,1.5,90,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21285,0.6202711175480852
2486,2015,4,14,15,18.03,24,3.6,90,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20115,0.4626926911158594
2487,2015,4,14,16,18.35,25,2.6,75,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,17813,0.15265377005006125
2488,2015,4,14,17,18.25,25,2.1,40,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22370,0.7664015386412177
2489,2015,4,14,18,17.46,24,1.5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,26915,1.3785331182433256
2490,2015,4,14,19,16.71,27,0.92,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,26774,1.3595428976220059
2491,2015,4,14,20,15.83,28,0.98,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25940,1.2472177628831376
2492,2015,4,14,21,15.14,37,1.2,75,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,25586,1.1995401877062075
2493,2015,4,14,22,14.49,40,1.5,20,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22718,0.8132710193236233
2494,2015,4,14,23,14.71,37,2.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,17874,0.16086939741105766
2495,2015,4,15,0,14.37,37,1.5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,11467,-0.7020408403250712
2496,2015,4,15,1,13.14,38,2.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7501,-1.2361913012055905
2497,2015,4,15,2,12.48,41,3.22,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4340,-1.6619224174041085
2498,2015,4,15,3,12.37,41,1.5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2887,-1.8576159674947272
2499,2015,4,15,4,12.37,39,1.5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2624,-1.8930374428380397
2500,2015,4,15,5,11.71,36,2.1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4288,-1.6689259030233183
2501,2015,4,15,6,11.41,34,3.07,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11832,-0.6528817585748471
2502,2015,4,15,7,11.27,28,1.5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21203,0.6092271594562539
2503,2015,4,15,8,12.69,23,3.82,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,24341,1.0318605800924288
2504,2015,4,15,9,13.91,22,2.6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,22230,0.7475460004356522
2505,2015,4,15,10,15.15,19,2.1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19893,0.4327931948184627
2506,2015,4,15,11,16.61,17,4.6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19856,0.4278099454355632
2507,2015,4,15,12,18.15,14,7.7,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20534,0.5191246233168018
2508,2015,4,15,13,19.25,12,4.6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20088,0.4590562658905003
2509,2015,4,15,14,20.05,12,3.1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20899,0.5682837050670261
2510,2015,4,15,15,20.61,13,3.54,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20047,0.4535342868445848
2511,2015,4,15,16,21.39,12,3.1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16611,-0.009234493686293815
2512,2015,4,15,17,21.59,13,4.6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21102,0.5956242354650961
2513,2015,4,15,18,21.15,11,1.5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25454,1.1817621088266743
2514,2015,4,15,19,20.05,12,2.1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27160,1.4115303101030652
2515,2015,4,15,20,19.01,13,2.1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27315,1.4324060845449411
2516,2015,4,15,21,18.25,15,3.11,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,28018,1.5270878228200309
2517,2015,4,15,22,16.93,19,3.1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,26040,1.2606860044585413
2518,2015,4,15,23,15.59,21,4.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,21362,0.6306416635611463
2519,2015,4,16,0,14.57,22,3.6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,14068,-0.3517318769488154
2520,2015,4,16,1,13.81,24,3.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,8280,-1.131273699333194
2521,2015,4,16,2,12.81,24,4.6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5162,-1.5512134716542882
2522,2015,4,16,3,12.05,24,2.6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3385,-1.7905441244492155
2523,2015,4,16,4,11.03,26,2.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3160,-1.8208476679938743
2524,2015,4,16,5,10.13,29,2.6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4533,-1.6359287111635787
2525,2015,4,16,6,9.59,27,2.1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12281,-0.5924093539012834
2526,2015,4,16,7,10.13,27,3.1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21558,0.6570394170489379
2527,2015,4,16,8,12.13,30,2.1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,24631,1.0709184806611003
2528,2015,4,16,9,13.15,25,2.6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,22516,0.7860651713413074
2529,2015,4,16,10,14.55,22,3.1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20394,0.5002690851112364
2530,2015,4,16,11,14.71,20,3.6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20660,0.5360946077018107
2531,2015,4,16,12,15.03,17,3.1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21333,0.6267358735042791
2532,2015,4,16,13,15.73,20,4.6,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20927,0.5720548127081392
2533,2015,4,16,14,16.03,17,3.6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,22567,0.7929339745447634
2534,2015,4,16,15,15.71,17,2.6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20766,0.5503709437717389
2535,2015,4,16,16,15.59,17,3.95,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16766,0.011641280755582257
2536,2015,4,16,17,15.47,18,2.6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21809,0.6908447034032017
2537,2015,4,16,18,14.93,24,4.1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,28205,1.5522734345660358
2538,2015,4,16,19,12.83,43,3.6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29810,1.768438711851269
2539,2015,4,16,20,11.49,54,3.6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29417,1.7155085224599316
2540,2015,4,16,21,11.29,60,2.1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,28840,1.6377967685698511
2541,2015,4,16,22,11.49,61,2.6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27212,1.4185337957222752
2542,2015,4,16,23,12.26,57,2.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,23877,0.9693679391825548
2543,2015,4,17,0,12.58,55,1.5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,18512,0.24679677866213465
2544,2015,4,17,1,13.01,57,2.6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,11813,-0.6554407244741737
2545,2015,4,17,2,13.13,59,2.1,75,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7836,-1.1910726919279877
2546,2015,4,17,3,13.57,57,4.07,90,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5274,-1.5361290410898358
2547,2015,4,17,4,13.69,61,2.1,90,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4243,-1.6749866117322498
2548,2015,4,17,5,13.15,71,3.1,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5368,-1.523468894008956
2549,2015,4,17,6,12.49,83,2.1,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12200,-0.6033186295773605
