hour,date,total ride count,difference from mean
7,2015-02-15,842,-1.3487920941299862
7,2015-02-16,1745,-0.8518039863099843
7,2015-02-17,3426,0.07337542592193491
7,2015-02-18,3158,-0.07412492058499809
7,2015-02-19,3281,-0.006428866031443017
7,2015-02-20,3891,0.32929953460000894
7,2015-02-21,1111,-1.2007413731957886
7,2015-02-22,897,-1.318521500630429
7,2015-02-23,3107,-0.10219401637549652
7,2015-02-24,4181,0.4889081185067648
7,2015-02-25,3339,0.025492850749908154
7,2015-02-26,3501,0.11465350796678556
7,2015-02-27,3243,-0.02734309426750068
7,2015-02-28,1092,-1.2111984873138173
7,2015-03-01,734,-1.408232532274571
7,2015-03-02,2669,-0.3432580155174243
7,2015-03-03,3150,-0.07852791600311548
7,2015-03-04,3081,-0.11650375148437808
7,2015-03-05,3637,0.1895044300747814
7,2015-03-06,2616,-0.3724278601624521
7,2015-03-07,1022,-1.2497246972223446
7,2015-03-08,873,-1.3317304868847812
7,2015-03-09,2518,-0.4263645540343903
7,2015-03-10,2705,-0.323444536135896
7,2015-03-11,2612,-0.3746293578715108
7,2015-03-12,2690,-0.3317001525448661
7,2015-03-13,2588,-0.38783834412586304
7,2015-03-14,1184,-1.160564040005467
7,2015-03-15,944,-1.2926539025489892
7,2015-03-16,2682,-0.3361031479629835
7,2015-03-17,2623,-0.3685752391715994
7,2015-03-18,2708,-0.32179341285410196
7,2015-03-19,2778,-0.2832672029455747
7,2015-03-20,2746,-0.3008791846180443
7,2015-03-21,1166,-1.1704707796962313
7,2015-03-22,897,-1.318521500630429
7,2015-03-23,2806,-0.2678567189821638
7,2015-03-24,2839,-0.24969436288242952
7,2015-03-25,2744,-0.3019799334725737
7,2015-03-26,3041,-0.13851872857496508
7,2015-03-27,3106,-0.1027443908027612
7,2015-03-28,1156,-1.1759745239688781
7,2015-03-29,925,-1.3031110166670181
7,2015-03-30,3195,-0.053761066776205096
7,2015-03-31,2934,-0.19740879229228536
7,2015-04-01,2768,-0.28877094721822144
7,2015-04-02,2805,-0.2684070934094285
7,2015-04-03,1993,-0.7153111283483449
7,2015-04-04,889,-1.3229244960485464
7,2015-04-05,740,-1.404930285710983
7,2015-04-06,2548,-0.40985332121645
7,2015-04-07,2678,-0.3383046456720422
7,2015-04-08,2758,-0.2942746914908682
7,2015-04-09,2818,-0.2612522258549877
7,2015-04-10,2826,-0.2568492304368703
7,2015-04-11,1081,-1.2172526060137288
7,2015-04-12,1028,-1.2464224506587565
7,2015-04-13,3028,-0.14567359612940586
7,2015-04-14,3082,-0.11595337705711341
7,2015-04-15,2940,-0.19410654572869732
7,2015-04-16,3004,-0.15888258238375808
7,2015-04-17,3202,-0.04990844578535237
7,2015-04-18,1264,-1.1165340858242931
7,2015-04-19,1096,-1.2089969896047585
7,2015-04-20,3510,0.11960687781216764
7,2015-04-21,3045,-0.13631723086590639
7,2015-04-22,3135,-0.08678353241208561
7,2015-04-23,3166,-0.06972192516688068
7,2015-04-24,3137,-0.08568278355755626
7,2015-04-25,1336,-1.0769071270612365
7,2015-04-26,1216,-1.1429520583329975
7,2015-04-27,3082,-0.11595337705711341
7,2015-04-28,3080,-0.11705412591164276
7,2015-04-29,3038,-0.14016985185675912
7,2015-04-30,3037,-0.1407202262840238
7,2015-05-01,3018,-0.15117734040205263
7,2015-05-02,1407,-1.0378305427254446
7,2015-05-03,1051,-1.233763838831669
7,2015-05-04,3060,-0.12806161445693626
7,2015-05-05,3134,-0.08733390683935029
7,2015-05-06,3576,0.1559315900116362
7,2015-05-07,3236,-0.031195715258353407
7,2015-05-08,3178,-0.06311743203970457
7,2015-05-09,1369,-1.0587447709615023
7,2015-05-10,1059,-1.2293608434135517
7,2015-05-11,2818,-0.2612522258549877
7,2015-05-12,2927,-0.2012614132831381
7,2015-05-13,3214,-0.04330395265817626
7,2015-05-14,3268,-0.013583733585883795
7,2015-05-15,3050,-0.13356535872958303
7,2015-05-16,1604,-0.9294067805543036
7,2015-05-17,1378,-1.0537914011161202
7,2015-05-18,3038,-0.14016985185675912
7,2015-05-19,3431,0.07612729805825828
7,2015-05-20,3244,-0.026792719840236002
7,2015-05-21,3371,0.04310483242237776
7,2015-05-22,3042,-0.13796835414770042
7,2015-05-23,1379,-1.0532410266888554
7,2015-05-24,942,-1.2937546514035185
7,2015-05-25,896,-1.3190718750576937
7,2015-05-26,3153,-0.07687679272132146
7,2015-05-27,3444,0.08328216561269906
7,2015-05-28,3636,0.18895405564751672
7,2015-05-29,3352,0.032647718304348934
7,2015-05-30,1479,-0.998203583962388
7,2015-05-31,1220,-1.1407505606239388
7,2015-06-01,3613,0.1762954438204292
7,2015-06-02,3769,0.26215385447371853
7,2015-06-03,3362,0.038151462576995684
7,2015-06-04,3457,0.09043703316713984
7,2015-06-05,3301,0.00457862251385049
7,2015-06-06,1826,-0.8072236577015456
7,2015-06-07,1281,-1.1071777205607938
7,2015-06-08,3350,0.03154696944981958
7,2015-06-09,3502,0.11520388239405023
7,2015-06-10,3414,0.0667709327947588
7,2015-06-11,3494,0.11080088697593282
7,2015-06-12,3378,0.04695745341323049
7,2015-06-13,1595,-0.9343601503996857
7,2015-06-14,1175,-1.1655174098508492
7,2015-06-15,3797,0.27756433843712947
7,2015-06-16,3375,0.045306330131436465
7,2015-06-17,3542,0.13721885948463725
7,2015-06-18,3709,0.229131388837838
7,2015-06-19,3352,0.032647718304348934
7,2015-06-20,1552,-0.9580262507720667
7,2015-06-21,1230,-1.135246816351292
7,2015-06-22,3357,0.035399590440672306
7,2015-06-23,3410,0.0645694350857001
7,2015-06-24,3417,0.06842205607655283
7,2015-06-25,3558,0.14602485032087206
7,2015-06-26,3331,0.02108985533179075
7,2015-06-27,1499,-0.9871960954170944
7,2015-06-28,1275,-1.1104799671243817
7,2015-06-29,3140,-0.08403166027576224
7,2015-06-30,3219,-0.040552080521852885
8,2015-01-01,565,-1.5012458104823012
8,2015-01-02,1156,-1.1759745239688781
8,2015-01-03,682,-1.4368520024923341
8,2015-01-04,765,-1.3911709250293662
8,2015-01-05,2921,-0.20456365984672614
8,2015-01-06,3216,-0.042203203803646915
8,2015-01-07,3379,0.04750782784049517
8,2015-01-08,4122,0.4564360272981489
8,2015-01-09,2943,-0.19245542244690328
8,2015-01-10,1230,-1.135246816351292
8,2015-01-11,1043,-1.2381668342497865
8,2015-01-12,3958,0.36617462122674216
8,2015-01-13,3540,0.1361181106301079
8,2015-01-14,3848,0.3056334342276279
8,2015-01-15,3748,0.25059599150116035
8,2015-01-16,3424,0.07227467706740555
8,2015-01-17,1310,-1.0912168621701182
8,2015-01-18,1011,-1.255778815922256
8,2015-01-19,1709,-0.8716174656915127
8,2015-01-20,3445,0.08383254003996374
8,2015-01-21,3592,0.16473758084787102
8,2015-01-22,3611,0.17519469496589984
8,2015-01-23,3425,0.07282505149467024
8,2015-01-24,1572,-0.9470187622267732
8,2015-01-25,1031,-1.2447713273769625
8,2015-01-26,4038,0.4102045754079162
8,2015-01-27,159,-1.7246978279517593
8,2015-01-28,4033,0.40745270327159283
8,2015-01-29,3725,0.23793737967407283
8,2015-01-30,4145,0.46909463912523647
8,2015-01-31,1615,-0.9233526618543921
8,2015-02-01,1311,-1.0906664877428534
8,2015-02-02,4596,0.717313505821605
8,2015-02-03,3825,0.29297482240054035
8,2015-02-04,3992,0.38488735175374117
8,2015-02-05,4101,0.44487816432559074
8,2015-02-06,3928,0.3496633884088019
8,2015-02-07,1503,-0.9849945977080358
8,2015-02-08,1237,-1.1313941953604394
8,2015-02-09,4589,0.7134608848307523
8,2015-02-10,3910,0.3397566487180378
8,2015-02-11,4076,0.43111880364397387
8,2015-02-12,4246,0.5246824562789687
8,2015-02-13,4208,0.503768228042911
8,2015-02-14,1727,-0.8617107260007485
8,2015-02-15,1210,-1.1462543048965856
8,2015-02-16,2479,-0.4478291566977126
8,2015-02-17,4481,0.6540204466861673
8,2015-02-18,3932,0.3518648861178606
8,2015-02-19,4228,0.5147757165882045
8,2015-02-20,4848,0.8560078614923032
8,2015-02-21,1638,-0.9106940500273046
8,2015-02-22,1202,-1.150657300314703
8,2015-02-23,3992,0.38488735175374117
8,2015-02-24,5125,1.0084615778446182
8,2015-02-25,4171,0.48340437423411803
8,2015-02-26,4472,0.6490670768407854
8,2015-02-27,4104,0.4465292876073848
8,2015-02-28,1669,-0.8936324427820996
8,2015-03-01,1064,-1.2266089712772281
8,2015-03-02,3441,0.08163104233090504
8,2015-03-03,4000,0.38929034717185856
8,2015-03-04,4097,0.44267666661653204
8,2015-03-05,4823,0.8422485008106864
8,2015-03-06,3636,0.18895405564751672
8,2015-03-07,1320,-1.0857131178974713
8,2015-03-08,1036,-1.2420194552406392
8,2015-03-09,3488,0.10749864041234478
8,2015-03-10,3460,0.09208815644893387
8,2015-03-11,3594,0.16583832970240037
8,2015-03-12,3580,0.1581330877206949
8,2015-03-13,3491,0.1091497636941388
8,2015-03-14,1699,-0.8771212099641594
8,2015-03-15,1022,-1.2497246972223446
8,2015-03-16,3359,0.03650033929520166
8,2015-03-17,3632,0.18675255793845802
8,2015-03-18,3701,0.22472839341972062
8,2015-03-19,3741,0.24674337051030765
8,2015-03-20,3736,0.24399149837398426
8,2015-03-21,1506,-0.9833434744262417
8,2015-03-22,1105,-1.2040436197593765
8,2015-03-23,3718,0.2340847586832201
8,2015-03-24,3736,0.24399149837398426
8,2015-03-25,3617,0.1784969415294879
8,2015-03-26,3957,0.3656242467994775
8,2015-03-27,3912,0.3408573975725671
8,2015-03-28,1520,-0.9756382324445363
8,2015-03-29,1238,-1.1308438209331748
8,2015-03-30,4010,0.3947940914445053
8,2015-03-31,3868,0.3166409227729214
8,2015-04-01,3622,0.18124881366581128
8,2015-04-02,3650,0.19665929762922219
8,2015-04-03,2949,-0.18915317588331523
8,2015-04-04,1196,-1.153959546878291
8,2015-04-05,1080,-1.2178029804409933
8,2015-04-06,3153,-0.07687679272132146
8,2015-04-07,3699,0.22362764456519127
8,2015-04-08,3620,0.18014806481128193
8,2015-04-09,3762,0.2583012334828658
8,2015-04-10,3680,0.21317053044716244
8,2015-04-11,1505,-0.9838938488535064
8,2015-04-12,1279,-1.108278469415323
8,2015-04-13,3636,0.18895405564751672
8,2015-04-14,4094,0.44102554333473803
8,2015-04-15,3671,0.20821716060178036
8,2015-04-16,3808,0.28361845713704087
8,2015-04-17,4069,0.42726618265312116
8,2015-04-18,1733,-0.8584084794371605
8,2015-04-19,1418,-1.0317764240255332
8,2015-04-20,4858,0.86151160576495
8,2015-04-21,3940,0.35626788153597805
8,2015-04-22,3953,0.36342274909041883
8,2015-04-23,4217,0.5087215978882931
8,2015-04-24,4206,0.5026674791883816
8,2015-04-25,1939,-0.7450313474206373
8,2015-04-26,1565,-0.9508713832176259
8,2015-04-27,3893,0.33040028345453826
8,2015-04-28,3903,0.33590402772718503
8,2015-04-29,3876,0.3210439181910388
8,2015-04-30,3760,0.25720048462833645
8,2015-05-01,3996,0.38708884946279987
8,2015-05-02,2038,-0.6905442791214345
8,2015-05-03,1233,-1.1335956930694981
8,2015-05-04,3942,0.35736863039050737
8,2015-05-05,3945,0.3590197536723014
8,2015-05-06,4413,0.6165949856321694
8,2015-05-07,4154,0.47404800897061855
8,2015-05-08,4152,0.4729472601160892
8,2015-05-09,2090,-0.6619248089036713
8,2015-05-10,1593,-0.9354608992542149
8,2015-05-11,3965,0.3700272422175949
8,2015-05-12,3969,0.3722287399266536
8,2015-05-13,4130,0.4608390227162663
8,2015-05-14,4214,0.507070474606499
8,2015-05-15,4070,0.4278165570803858
8,2015-05-16,2385,-0.4995643528605921
8,2015-05-17,1873,-0.7813560596201059
8,2015-05-18,4113,0.45148265745276683
8,2015-05-19,4722,0.7866606836569542
8,2015-05-20,4326,0.5687124104601426
8,2015-05-21,4409,0.6143934879231108
8,2015-05-22,3943,0.35791900481777206
8,2015-05-23,1804,-0.8193318951013685
8,2015-05-24,1211,-1.1457039304693208
8,2015-05-25,1138,-1.1858812636596423
8,2015-05-26,3913,0.3414077719998318
8,2015-05-27,4487,0.6573226932497555
8,2015-05-28,4601,0.7200653779579285
8,2015-05-29,4314,0.5621079173329666
8,2015-05-30,2133,-0.6382587085312903
8,2015-05-31,1704,-0.874369337827836
8,2015-06-01,4969,0.922603167191329
8,2015-06-02,5226,1.0640493949983505
8,2015-06-03,4489,0.6584234421042848
8,2015-06-04,4036,0.40910382655338684
8,2015-06-05,4490,0.6589738165315494
8,2015-06-06,2214,-0.5936783799228516
8,2015-06-07,1630,-0.915097045445422
8,2015-06-08,4233,0.5175275887245279
8,2015-06-09,4778,0.817481651583776
8,2015-06-10,4416,0.6182461089139635
8,2015-06-11,4547,0.690345158885636
8,2015-06-12,4556,0.695298528731018
8,2015-06-13,2157,-0.6250497222769381
8,2015-06-14,1688,-0.8831753286640708
8,2015-06-15,5029,0.9556256328272095
8,2015-06-16,4733,0.7927148023568655
8,2015-06-17,4613,0.7266698710851045
8,2015-06-18,5079,0.9831443541904432
8,2015-06-19,4597,0.7178638802488697
8,2015-06-20,2112,-0.6498165715038485
8,2015-06-21,1705,-0.8738189634005713
8,2015-06-22,4279,0.542844812378703
8,2015-06-23,4732,0.7921644279296008
8,2015-06-24,4661,0.753087843593809
8,2015-06-25,4795,0.8268380168472754
8,2015-06-26,4550,0.6919962821674299
8,2015-06-27,2056,-0.6806375394306703
8,2015-06-28,1791,-0.8264867626558092
8,2015-06-29,4128,0.459738273861737
8,2015-06-30,4477,0.6518189489771087
9,2015-01-01,584,-1.4907886963642725
9,2015-01-02,1317,-1.0873642411792654
9,2015-01-03,1063,-1.227159345704493
9,2015-01-04,1092,-1.2111984873138173
9,2015-01-05,2178,-0.6134918593043799
9,2015-01-06,3076,-0.11925562362070145
9,2015-01-07,2999,-0.16163445452008146
9,2015-01-08,3774,0.2649057266100419
9,2015-01-09,3317,0.013384613350085296
9,2015-01-10,1833,-0.8033710367106929
9,2015-01-11,1463,-1.0070095747986227
9,2015-01-12,3659,0.20161266747460427
9,2015-01-13,3269,-0.013033359158619121
9,2015-01-14,3492,0.10970013812140347
9,2015-01-15,3338,0.024942476322643476
9,2015-01-16,3183,-0.060365559903381195
9,2015-01-17,1820,-0.8105259042651337
9,2015-01-18,1641,-0.9090429267455106
9,2015-01-19,1940,-0.7444809729933727
9,2015-01-20,3037,-0.1407202262840238
9,2015-01-21,3107,-0.10219401637549652
9,2015-01-22,3113,-0.09889176981190848
9,2015-01-23,3229,-0.035048336249206134
9,2015-01-24,2252,-0.572764151686794
9,2015-01-25,1556,-0.955824753063008
9,2015-01-26,3431,0.07612729805825828
9,2015-01-27,834,-1.3531950895481035
9,2015-01-28,3514,0.12180837552122634
9,2015-01-29,3460,0.09208815644893387
9,2015-01-30,3830,0.29572669453686373
9,2015-01-31,2305,-0.5435943070417661
9,2015-02-01,1775,-0.835292753492044
9,2015-02-02,4516,0.673283551640431
9,2015-02-03,4143,0.4679938902707071
9,2015-02-04,3845,0.3039823109458339
9,2015-02-05,3882,0.32434616475462685
9,2015-02-06,3955,0.36452349794494815
9,2015-02-07,2009,-0.7065051375121101
9,2015-02-08,1735,-0.8573077305826311
9,2015-02-09,3810,0.28471920599157025
9,2015-02-10,3218,-0.04110245494911756
9,2015-02-11,3683,0.21482165372895645
9,2015-02-12,3863,0.313889050636598
9,2015-02-13,4422,0.6215483554775515
9,2015-02-14,2259,-0.5689115306959412
9,2015-02-15,1718,-0.8666640958461306
9,2015-02-16,3021,-0.1495262171202586
9,2015-02-17,4514,0.6721828027859017
9,2015-02-18,3730,0.24068925181039622
9,2015-02-19,3934,0.35296563497239
9,2015-02-20,4821,0.841147751956157
9,2015-02-21,2182,-0.6112903615953212
9,2015-02-22,1696,-0.8787723332459534
9,2015-02-23,3784,0.2704094708826887
9,2015-02-24,4562,0.6986007752946061
9,2015-02-25,3896,0.3320514067363323
9,2015-02-26,4290,0.5488989310786144
9,2015-02-27,3970,0.3727791143539183
9,2015-02-28,2231,-0.5843220146593521
9,2015-03-01,1577,-0.9442668900904497
9,2015-03-02,3555,0.14437372703907803
9,2015-03-03,3451,0.08713478660355178
9,2015-03-04,4036,0.40910382655338684
9,2015-03-05,4606,0.7228172500942518
9,2015-03-06,3891,0.32929953460000894
9,2015-03-07,1879,-0.7780538130565178
9,2015-03-08,1323,-1.0840619946156773
9,2015-03-09,3518,0.12400987323028503
9,2015-03-10,3186,-0.05871443662158717
9,2015-03-11,3259,-0.018537103431265873
9,2015-03-12,3453,0.08823553545808115
9,2015-03-13,3522,0.12621137093934373
9,2015-03-14,2595,-0.3839857231350103
9,2015-03-15,1364,-1.0614966430978257
9,2015-03-16,3249,-0.024040847703912627
9,2015-03-17,3579,0.15758271329343024
9,2015-03-18,3596,0.16693907855692972
9,2015-03-19,3620,0.18014806481128193
9,2015-03-20,3839,0.3006800643822458
9,2015-03-21,2050,-0.6839397859942583
9,2015-03-22,1627,-0.916748168727216
9,2015-03-23,3458,0.09098740759440452
9,2015-03-24,3604,0.1713420739750471
9,2015-03-25,3436,0.07887917019458165
9,2015-03-26,3885,0.32599728803642086
9,2015-03-27,3825,0.29297482240054035
9,2015-03-28,2042,-0.6883427814123757
9,2015-03-29,1751,-0.8485017397463963
9,2015-03-30,3704,0.22637951670151465
9,2015-03-31,3526,0.12841286864840243
9,2015-04-01,3466,0.09539040301252191
9,2015-04-02,3454,0.08878590988534582
9,2015-04-03,3191,-0.055962564485263794
9,2015-04-04,1768,-0.8391453744828968
9,2015-04-05,1596,-0.933809775972421
9,2015-04-06,2960,-0.1830990571834038
9,2015-04-07,3339,0.025492850749908154
9,2015-04-08,3482,0.10419639384875673
9,2015-04-09,3761,0.25775085905560113
9,2015-04-10,3833,0.29737781781865774
9,2015-04-11,2004,-0.7092570096484334
9,2015-04-12,1682,-0.8864775752276589
9,2015-04-13,3252,-0.0223897244221186
9,2015-04-14,3557,0.14547447589360737
9,2015-04-15,3465,0.09484002858525724
9,2015-04-16,3685,0.21592240258348583
9,2015-04-17,4111,0.4503819085982375
9,2015-04-18,2301,-0.5457958047508248
9,2015-04-19,1974,-0.7257682424663737
9,2015-04-20,5668,1.307314891849337
9,2015-04-21,4226,0.5136749677336752
9,2015-04-22,3511,0.12015725223943231
9,2015-04-23,3967,0.37112799107212424
9,2015-04-24,4198,0.4982644837702643
9,2015-04-25,2497,-0.43792241700694845
9,2015-04-26,2147,-0.6305534665495849
9,2015-04-27,3609,0.1740939461113705
9,2015-04-28,3549,0.14107148047548998
9,2015-04-29,3643,0.19280667663836945
9,2015-04-30,3680,0.21317053044716244
9,2015-05-01,3962,0.36837611893580086
9,2015-05-02,2620,-0.3702263624533934
9,2015-05-03,1595,-0.9343601503996857
9,2015-05-04,3659,0.20161266747460427
9,2015-05-05,3682,0.2142712793016918
9,2015-05-06,4369,0.5923785108325237
9,2015-05-07,3912,0.3408573975725671
9,2015-05-08,3875,0.32049354376377415
9,2015-05-09,2751,-0.2981273124817209
9,2015-05-10,2179,-0.6129414848771152
9,2015-05-11,3795,0.2764635895826001
9,2015-05-12,3895,0.33150103230906763
9,2015-05-13,3946,0.35957012809956607
9,2015-05-14,4152,0.4729472601160892
9,2015-05-15,4100,0.44432778989832605
9,2015-05-16,3110,-0.1005428930937025
9,2015-05-17,2581,-0.39169096511671575
9,2015-05-18,4033,0.40745270327159283
9,2015-05-19,4441,0.6320054695955803
9,2015-05-20,4330,0.5709139081692014
9,2015-05-21,4329,0.5703635337419367
9,2015-05-22,4111,0.4503819085982375
9,2015-05-23,2400,-0.491308736451622
9,2015-05-24,1735,-0.8573077305826311
9,2015-05-25,1565,-0.9508713832176259
9,2015-05-26,3695,0.22142614685613257
9,2015-05-27,4160,0.4773502555342066
9,2015-05-28,4391,0.6044867482323466
9,2015-05-29,4213,0.5065201001792344
9,2015-05-30,2837,-0.25079511173695884
9,2015-05-31,2416,-0.4825027456153872
9,2015-06-01,4939,0.9060919343733886
9,2015-06-02,5053,0.9688346190815617
9,2015-06-03,4088,0.43772329677114996
9,2015-06-04,3805,0.28196733385524686
9,2015-06-05,4475,0.6507182001225793
9,2015-06-06,2942,-0.19300579687416794
9,2015-06-07,2245,-0.5766167726776467
9,2015-06-08,4154,0.47404800897061855
9,2015-06-09,4503,0.6661286840859902
9,2015-06-10,4351,0.5824717711417596
9,2015-06-11,4686,0.7668472042754259
9,2015-06-12,4459,0.6419122092863445
9,2015-06-13,2695,-0.32894828040854274
9,2015-06-14,2313,-0.5391913116236488
9,2015-06-15,4662,0.7536382180210736
9,2015-06-16,4374,0.5951303829688471
9,2015-06-17,4482,0.654570821113432
9,2015-06-18,5062,0.9737879889269437
9,2015-06-19,4671,0.7585915878664556
9,2015-06-20,2772,-0.28656944950916274
9,2015-06-21,2438,-0.47039450821556433
9,2015-06-22,4020,0.40029783571715205
9,2015-06-23,4742,0.7976681722022476
9,2015-06-24,4457,0.6408114604318151
9,2015-06-25,4584,0.710709012694429
9,2015-06-26,4399,0.608889743650464
9,2015-06-27,2662,-0.34711063650827706
9,2015-06-28,2459,-0.45883664524300616
9,2015-06-29,4131,0.461389397143531
9,2015-06-30,4223,0.5120238444518811
10,2015-01-01,775,-1.3856671807567194
10,2015-01-02,1385,-1.0499387801252675
10,2015-01-03,1334,-1.0780078759157659
10,2015-01-04,1517,-0.9772893557263302
10,2015-01-05,1534,-0.9679329904628308
10,2015-01-06,2373,-0.5061688459877682
10,2015-01-07,2158,-0.6244993478496734
10,2015-01-08,2672,-0.3416068922356303
10,2015-01-09,2577,-0.39389246282577445
10,2015-01-10,2237,-0.581019768095764
10,2015-01-11,1924,-0.7532869638296075
10,2015-01-12,2742,-0.303080682327103
10,2015-01-13,2332,-0.5287341975056199
10,2015-01-14,2409,-0.4863553666062399
10,2015-01-15,2350,-0.5188274578148557
10,2015-01-16,2393,-0.4951613574424747
10,2015-01-17,2232,-0.5837716402320874
10,2015-01-18,2589,-0.38728796969859836
10,2015-01-19,1994,-0.7147607539210802
10,2015-01-20,2174,-0.6156933570134386
10,2015-01-21,2283,-0.555702544441589
10,2015-01-22,2254,-0.5716634028322646
10,2015-01-23,2345,-0.5215793299511792
10,2015-01-24,2814,-0.2634537235640464
10,2015-01-25,2201,-0.6008332474772924
10,2015-01-26,2559,-0.4037992025165386
10,2015-01-27,1429,-1.0257223053256217
10,2015-01-28,2500,-0.43627129372515444
10,2015-01-29,2600,-0.3812338509986869
10,2015-01-30,2853,-0.24198912090072405
10,2015-01-31,2772,-0.28656944950916274
10,2015-02-01,2419,-0.48085162233359313
10,2015-02-02,3344,0.02824472288623153
10,2015-02-03,3520,0.12511062208481438
10,2015-02-04,2737,-0.3058325544634264
10,2015-02-05,2762,-0.2920731937818095
10,2015-02-06,3093,-0.10989925835720198
10,2015-02-07,2567,-0.3993962070984212
10,2015-02-08,2242,-0.5782678959594407
10,2015-02-09,2851,-0.2430898697552534
10,2015-02-10,2437,-0.47094488264282897
10,2015-02-11,2815,-0.2629033491367817
10,2015-02-12,2935,-0.19685841786502067
10,2015-02-13,3741,0.24674337051030765
10,2015-02-14,2786,-0.27886420752745733
10,2015-02-15,2434,-0.47259600592462303
10,2015-02-16,3159,-0.0735745461577334
10,2015-02-17,3596,0.16693907855692972
10,2015-02-18,2958,-0.18419980603793315
10,2015-02-19,3082,-0.11595337705711341
10,2015-02-20,3778,0.2671072243191006
10,2015-02-21,2738,-0.3052821800361617
10,2015-02-22,2251,-0.5733145261140586
10,2015-02-23,2908,-0.21171852740116692
10,2015-02-24,3298,0.0029274992320564644
10,2015-02-25,2970,-0.17759531291075703
10,2015-02-26,3073,-0.12090674690249549
10,2015-02-27,2915,-0.2078659064103142
10,2015-02-28,2597,-0.38288497428048096
10,2015-03-01,2270,-0.5628574119960298
10,2015-03-02,2636,-0.3614203716171586
10,2015-03-03,2518,-0.4263645540343903
10,2015-03-04,3018,-0.15117734040205263
10,2015-03-05,3594,0.16583832970240037
10,2015-03-06,3232,-0.033397212967412104
10,2015-03-07,2301,-0.5457958047508248
10,2015-03-08,1796,-0.8237348905194859
10,2015-03-09,2484,-0.44507728456138923
10,2015-03-10,2418,-0.4814019967608578
10,2015-03-11,2469,-0.4533329009703594
10,2015-03-12,2664,-0.3460098876537477
10,2015-03-13,2751,-0.2981273124817209
10,2015-03-14,3641,0.1917059277838401
10,2015-03-15,2127,-0.6415609550948783
10,2015-03-16,2507,-0.43241867273430173
10,2015-03-17,2483,-0.4456276589886539
10,2015-03-18,2699,-0.32674678269948404
10,2015-03-19,2934,-0.19740879229228536
10,2015-03-20,2956,-0.1853005548924625
10,2015-03-21,2481,-0.4467284078431833
10,2015-03-22,2259,-0.5689115306959412
10,2015-03-23,2695,-0.32894828040854274
10,2015-03-24,2630,-0.36472261818074664
10,2015-03-25,2587,-0.3883887185531277
10,2015-03-26,3041,-0.13851872857496508
10,2015-03-27,3013,-0.153929212538376
10,2015-03-28,2541,-0.4137059422073028
10,2015-03-29,2306,-0.5430439326145015
10,2015-03-30,2723,-0.31353779644513186
10,2015-03-31,2658,-0.34931213421733576
10,2015-04-01,2702,-0.32509565941769003
10,2015-04-02,2707,-0.32234378728136664
10,2015-04-03,3051,-0.13301498430231834
10,2015-04-04,2173,-0.6162437314407033
10,2015-04-05,2211,-0.5953295032046456
10,2015-04-06,2364,-0.5111222158331503
10,2015-04-07,2454,-0.4615885173793295
10,2015-04-08,2540,-0.4142563166345674
10,2015-04-09,2954,-0.18640130374699185
10,2015-04-10,3061,-0.1275112400296716
10,2015-04-11,2389,-0.4973628551515334
10,2015-04-12,2272,-0.5617566631415004
10,2015-04-13,2356,-0.5155252112512677
10,2015-04-14,2591,-0.386187220844069
10,2015-04-15,2516,-0.42746530288891965
10,2015-04-16,2733,-0.3080340521724851
10,2015-04-17,3197,-0.05266031792167574
10,2015-04-18,2785,-0.27941458195472196
10,2015-04-19,2521,-0.42471343075259627
10,2015-04-20,5470,1.1983407552509313
10,2015-04-21,2817,-0.2618026002822524
10,2015-04-22,2706,-0.32289416170863133
10,2015-04-23,3174,-0.06531892974876327
10,2015-04-24,3415,0.06732130722202348
10,2015-04-25,2998,-0.16218482894734612
10,2015-04-26,3202,-0.04990844578535237
10,2015-04-27,2768,-0.28877094721822144
10,2015-04-28,2841,-0.24859361402790017
10,2015-04-29,2715,-0.31794079186324925
10,2015-04-30,2965,-0.18034718504708042
10,2015-05-01,3225,-0.03724983395826483
10,2015-05-02,3143,-0.08238053699396822
10,2015-05-03,2120,-0.645413576085731
10,2015-05-04,2735,-0.30693330331795576
10,2015-05-05,2918,-0.20621478312852015
10,2015-05-06,3333,0.0221906041863201
10,2015-05-07,3259,-0.018537103431265873
10,2015-05-08,3301,0.00457862251385049
10,2015-05-09,3398,0.057964941958523995
10,2015-05-10,3094,-0.1093488839299373
10,2015-05-11,2939,-0.19465692015596198
10,2015-05-12,3178,-0.06311743203970457
10,2015-05-13,3191,-0.055962564485263794
10,2015-05-14,3404,0.06126718852211205
10,2015-05-15,3604,0.1713420739750471
10,2015-05-16,3466,0.09539040301252191
10,2015-05-17,3211,-0.044955075939970286
10,2015-05-18,3227,-0.03614908510373548
10,2015-05-19,3363,0.03870183700426036
10,2015-05-20,3354,0.03374846715887828
10,2015-05-21,3441,0.08163104233090504
10,2015-05-22,3387,0.05191082325861257
10,2015-05-23,2780,-0.28216645409104535
10,2015-05-24,2389,-0.4973628551515334
10,2015-05-25,1964,-0.7312719867390204
10,2015-05-26,2991,-0.16603744993819886
10,2015-05-27,3158,-0.07412492058499809
10,2015-05-28,3533,0.13226548963925516
10,2015-05-29,3609,0.1740939461113705
10,2015-05-30,3450,0.08658441217628711
10,2015-05-31,3143,-0.08238053699396822
10,2015-06-01,4338,0.5753169035873188
10,2015-06-02,3900,0.334252904445391
